,lien,Kilométrage,Année,Marque,Modèle,Carburant,Puissance fiscale,Couleur du véhicule,Etat du véhicule,Type de carrosserie,Boite,Cylindrée,Description,Prix
1139,https://www.tayara.tn//listings/voitures-9/60179385-33a2-442d-8f66-d14df98b617a/golf,150000.0,2015.0,Volkswagen,Golf 7,Essence,5.0,Noir,Nouveau,Berline,Manuelle,1.2, vente ou échange  voiture essence  très très propre intérieurs et carrosserie  toute options sauf toi panoramique  volant multifonctions  écran tactile et prise auxiliaires  affichage auto-diagnostique alarme d'origine  vitres et lunettes arrière teinté  climatiseur auto bizone  reconnaissance bleutooth  ESP  ABS 4 vitres électriques  rétroviseurs électriques  capteur de lumière  feu du jour  radar de recul  antibrouillards directionnelles  jantes en aluminium R Line  double clé disponibles  papiers en règle  tous les entretiens sont fait cette semaine aucune dépense à prévoir  consommation 10d/ pour 100km. disponibles à sousse  intéressé 54079065,43500.0
1140,https://www.tayara.tn//listings/voitures-9/26a82173-0d2f-4eb4-9cbe-08d765630884/voiture-transpotor-à-vendre-modèle-2007-numéro-94142679,300000.0,2007.0,Volkswagen,Transporter,Diesel,6.0,Blanc,Avec kilométrage,Autres,Manuelle,3.0, En très bonne état,22000.0
1141,https://www.tayara.tn//listings/voitures-9/cae26c73-6574-48b7-bb94-661b6694158b/audi-q7-3-0tdi-7-places,189000.0,2008.0,Audi,Q7,Diesel,16.0,Bleu,Avec kilométrage,4 x 4,Automatique,3.0, A Vendre ☎26.311.388      🇧🇪🇧🇪 Audi Q7 quattro 🇧🇪🇧🇪                          S line 3.0 TDI V6   7 places  4×4 07/2008 /// 189.000 Km Boite auto triptronic palettes au volant Toit panoramique ouvrant  Caméra + capteur Av/Ar Feux biexnon  Cuir siège chauffant  Siege électrique  Climatronique bizone S line full option Sono boose  Chargeur 6CD intégré tableau de bord  Capteur lumière et pluie Coffre électrique  Commande au volant  ReglageVolant électrique avec mémoire,61000.0
1142,https://www.tayara.tn//listings/voitures-9/891a9177-beb9-4db8-be7c-1cd07535bb1e/ford-fiesta-titanium-toute-option,0.0,2015.0,Ford,Fiesta,Essence,5.0,Noir,Avec kilométrage,Autres,Manuelle,1.2, ford 4 cylindres premiere main excellente état entretien chez maison ford  avec carnet  d'entretien et facture,32500.0
1143,https://www.tayara.tn//listings/voitures-9/8d71a0c5-051d-4f9b-925c-1796a0ec3170/voiture,45952.0,2013.0,Fiat,Grande Punto,Essence,4.0,Noir,Avec kilométrage,4 x 4,Manuelle,3.0, Une voiture fiat punto a marchée 45952 km acheter depuis 2013  Pour plus d'info appeler le 52891094,30000.0
1144,https://www.tayara.tn//listings/voitures-9/ba199a03-5e81-42d6-a8f9-171b4d3ed920/-à-vendre,169000.0,1998.0,Peugeot,106,Essence,4.0,Rouge,Avec kilométrage,Compacte,Manuelle,>4.0,  à vendre  106 tout papiers ont réglé vinettes fin 2020 visite technique fin 2020 pour plus d'information contacter 93 774589 / 54581858,11200.0
1145,https://www.tayara.tn//listings/voitures-9/85a30ade-2899-40fb-a7fe-1ddcf2b89b4d/a-vendre-,200000.0,1985.0,Opel,Kadett,Essence,5.0,Blanc,Avec kilométrage,Autres,Manuelle,1.4, opel cadet a vendre  ndhifa barcha  tel : 95717980,4700.0
1146,https://www.tayara.tn//listings/voitures-9/e98135aa-2c9d-4397-94d8-cebe58fe6b5e/om40-a-vendre-t:54395922,0.0,13.0,Aston Martin,Vantage,Diesel,-1.0,Gris,Nouveau,Cabriolet,Manuelle,1.1, om40 a vendre ,1000.0
1147,https://www.tayara.tn//listings/voitures-9/4d69e79a-899b-4bb4-9528-e53950937594/siat-léon-1-2-tsi-était-était-neuf-et-d'origine-tout-option,55000.0,2017.0,Seat,Leon,Essence,6.0,Noir,Nouveau,Compacte,Manuelle,1.2, Siat Léon 1.2 TSI était était neuf et d'origine 1er main tout option jante alu cuir toit ouvrant volant multifonction post tactile ABS AIRBAG 55000km annne 05/2017 tel 22969702,48000.0
1148,https://www.tayara.tn//listings/voitures-9/187003cc-23a8-4560-abbe-15eb231a9774/c3-phase-3-52012107,112000.0,2012.0,Citroen,C3,Essence,5.0,Gris,Nouveau,Compacte,Manuelle,1.4, tt options double cles visite technique valable jusqua octobre 2021 pour plus d'info contactez 52012107,23000.0
1149,https://www.tayara.tn//listings/voitures-9/d6e6a917-73a4-4aa8-a21d-cce00d4c4419/polo-ii,400000.0,1991.0,Volkswagen,Polo,Essence,1.0,Blanc,Avec kilométrage,Autres,Manuelle,1.1, Polo II,6000.0
1150,https://www.tayara.tn//listings/voitures-9/a58e9ebd-dee4-4598-9372-29022d399348/207-taxi,594000.0,2012.0,Peugeot,207,Diesel,5.0,Jaune,Avec kilométrage,Autres,Manuelle,>4.0, certéficat 2ans et 8 mois  toute option ,27000.0
1151,https://www.tayara.tn//listings/voitures-9/f318ea20-5b28-459a-851d-962816df78ac/a-vendre-seat-ibiza,90000.0,2015.0,Seat,Ibiza,Essence,5.0,Blanc,Avec kilométrage,Compacte,Manuelle,1.2, En bon etat double arbre a cames moteur 1.2,30000.0
1152,https://www.tayara.tn//listings/voitures-9/59680784-7dca-4db0-9d7a-05e85ea83798/bx-mazout-moteur-partnér,1000.0,1990.0,Citroen,BX,Diesel,5.0,Noir,Avec kilométrage,Compacte,Automatique,>4.0, haja behia tél 23350590,4800.0
1153,https://www.tayara.tn//listings/voitures-9/f9819c37-e3bf-42d3-9116-ed165eb8255f/golf-4,222222.0,2000.0,Volkswagen,Golf 4,Diesel,7.0,Bleu,Avec kilométrage,Compacte,Manuelle,1.9, Golf 4 TDI bonde rouge 110 voiture puissante jamais accidenter ndhifa interieur et exterieur EXRS emporter tout les options en marche entretien a jour chaine et crois et les amortisseur changer 4pneu changer karhba nta3 kssiba matbadel chay menharek en marche 20m dnrs N° tel 21656273/ 55107917,20000.0
1154,https://www.tayara.tn//listings/voitures-9/d10a51d8-bcf1-467d-a8b2-c009428c4455/golf-3-tdi,400215.0,1995.0,Volkswagen,Golf 3,Diesel,5.0,Rouge,Avec kilométrage,Autres,Manuelle,1.9, bonne états,13500.0
1155,https://www.tayara.tn//listings/voitures-9/b9547406-7d45-4c12-b84e-d2f7ce8dfc68/belle-voiture,160000.0,2010.0,Peugeot,206+,Essence,4.0,Noir,Avec kilométrage,Compacte,Manuelle,1.2, 4 cv tt option  bien entretenu ,22000.0
1156,https://www.tayara.tn//listings/voitures-9/45215b49-beaa-40dd-a276-f6dd03d68e73/fiat-punto,220000.0,2008.0,Fiat,Punto,Essence,5.0,Noir,Avec kilométrage,Berline,Manuelle,1.2, Fiat Punto 3 tres Bonne etat top,15700.0
1157,https://www.tayara.tn//listings/voitures-9/ccea3d0f-7fe1-4eaf-a4c7-0844624987ca/voiture-isuzu,157000.0,2016.0,Isuzu,D-MAX,Diesel,8.0,Blanc,Avec kilométrage,Autres,Manuelle,>4.0, lsuzu 4 portes,46000.0
1158,https://www.tayara.tn//listings/voitures-9/da0261f4-ba0b-470f-8314-fb4b328fe033/pour-handicapés,198000.0,2005.0,Opel,Zafira,Diesel,7.0,Gris,Nouveau,Berline,Automatique,2.0, tout option importe de France 7cv numéro 99287655,13800.0
1159,https://www.tayara.tn//listings/voitures-9/076c4e9d-e4a9-471d-a7e6-a6270d825c64/passat-b6-2001,360000.0,2001.0,Volkswagen,Passat,Essence,7.0,Gris,Avec kilométrage,Autres,Manuelle,1.6, ABS 4 VITRES ELECTRIQUE FEUX DE COIN 4 PNEUS NEUF VOLANT MULTIFONCTION VOLANT ET POMMEAU DE LEVIER DE VITESSE EN CUIR 5 APPUIS TÊTES ARRIÈRES CALANDRE Chromée JANTES En aluminium Volkswagen dorigin CLIMATRONIQUE DIRECTION ASSISTÉE FERMETURE CENTRALISÉE À distance RÉTROVISEURS EXTÉRIEURS Électriques | Dégivrants SIÈGES AVANT RÉGLABLES EN HAUTEUR VOLANT RÉGLABLE En HAUTEUR ET EN PROFONDEUR Tel: 97997641,20000.0
1160,https://www.tayara.tn//listings/voitures-9/a7ef16a8-e2e5-462b-b1ff-8f7d0da2bd5a/a-vendre-golf-5-tdi-,128000.0,2006.0,Volkswagen,Golf 5,Diesel,6.0,Bleu,Avec kilométrage,Compacte,Manuelle,1.9, Voiture Volkswagen  Modèle  Golf 5 TDI  Mise en circulation  le  02.06.2006. 1ère immatriculation  RS 90590 Immatriculation tunisienne le 21.01.2020 - 7158 TU 214 Kilométrage 128.000 kilomètres.  1ère main. Prix 30.000 DINARS TUNISIENS Téléphone 20.319.136,30000.0
1161,https://www.tayara.tn//listings/voitures-9/f65c781a-fd2c-42da-8e21-063e705d5bf8/polo-5,289000.0,2002.0,Volkswagen,Polo,Essence,5.0,Gris,Avec kilométrage,Berline,Manuelle,1.2," CONTACT sur : 58 771 655 Modèle :  Polo 5 Année : 2002 Km : 289.000 Emplacement : Kantaoui / Sousse  Carburant : Essence 5cv PRIX : 14.500 dt Tél : 58 77 16 55 1ère main, Voiture bien entretenu première main, très propre intérieur et extérieur, toute options, climatiseur, direction assistée, tout d’origine…etc Téléphone : 58 771 655",14500.0
1162,https://www.tayara.tn//listings/voitures-9/df7e6600-ff50-4b76-99f1-9af2b98787cb/citroen-ax,225000.0,1993.0,Citroen,AX,Essence,4.0,Blanc,Avec kilométrage,Autres,Manuelle,>4.0, vendre Citroën ax ,7800.0
1163,https://www.tayara.tn//listings/voitures-9/4804cc10-58f2-4097-bce5-d0d3f566f1b7/a-vendre-t4-ex-louwage-tunis-bnzaret,999999.0,2002.0,Volkswagen,Transporter,Diesel,7.0,Blanc,Avec kilométrage,Berline,Manuelle,1.9, tt es d.orgine,12000.0
1164,https://www.tayara.tn//listings/voitures-9/c9eb90e9-f75a-4207-9b28-4e46c462d83c/bouton-de-fenêtre,0.0,2020.0,Peugeot,206,Essence,2020.0,Noir,Pièces manquantes,Autres,Manuelle,<1.0, Nouveau,35000.0
1165,https://www.tayara.tn//listings/voitures-9/df818f5a-e4a9-4dca-a9c9-c0656873b4fb/fiat-doblo-,215000.0,2012.0,Fiat,Doblo,Diesel,5.0,Blanc,Avec kilométrage,Autres,Manuelle,1.2, 97098491 Fiat doblo 5cv mazout nthifa,16000.0
1166,https://www.tayara.tn//listings/voitures-9/6a26d11e-9298-41b6-b602-37056ff413af/caddy,219000.0,2014.0,Volkswagen,Caddy,Diesel,5.0,Blanc,Avec kilométrage,Berline,Manuelle,1.6, Carahba nthifa barcha,25000.0
1167,https://www.tayara.tn//listings/voitures-9/90d1e72f-1877-4641-8440-a962f08179db/mercedes-e-220-cdi-,170000.0,2009.0,Mercedes-Benz,Classe E,Diesel,10.0,Noir,Avec kilométrage,Berline,Automatique,2.2, Mercedes E220 toute options utiliser comme deuxième voiture (re9da)4 roues Michelin neuf  possibilité pour échange.    tel : 93 99 11 36 ,62000.0
1168,https://www.tayara.tn//listings/voitures-9/297eb4e5-e2a3-46e4-9478-b03b55f9ca4f/citroën-c1,72000.0,2013.0,Citroen,C1,Essence,4.0,Blanc,Avec kilométrage,Berline,Manuelle,1.2, C1 année 2013 tt option 1er mains  Radar de reculs arrière antibrouillards parachoc led poste cd dorigine climatiseur fermeture centrale direction assiste,22000.0
1169,https://www.tayara.tn//listings/voitures-9/872360fd-b13d-4106-b77d-33204a1ae4ca/voiture,112000.0,2014.0,Hyundai,Grand i10,Essence,5.0,Doré,Avec kilométrage,Compacte,Manuelle,1.2, VOITURE,26000.0
1170,https://www.tayara.tn//listings/voitures-9/a9401709-657d-485d-a2ae-c731aeb989dc/bmx-x5,186000.0,2003.0,BMW,X5,Diesel,12.0,Noir,Avec kilométrage,4 x 4,Manuelle,3.0, a vendre bmw x5 e53 diesel. lecteur DVD android  186000km.boite manuelle. tel 54.36.00.30,34000.0
1171,https://www.tayara.tn//listings/voitures-9/7a0e97e6-a48e-426c-a6bf-486f572eaed5/peugeot-404,200000.0,1980.0,Peugeot,404,Diesel,8.0,Blanc,Avec kilométrage,Berline,Manuelle,1.7, voiture ndhifa barcha moteur ndhif ,5300.0
1172,https://www.tayara.tn//listings/voitures-9/69ed2f31-1eba-46c6-bbf6-b65dce36b1d4/toyota-corolla-42-405405,560000.0,1996.0,Toyota,Corolla,Essence,6.0,Bleu,Avec kilométrage,Berline,Manuelle,1.6," bon etat , tout et en marche  meme le clim direction assistée tel 42 405 405",9800.0
1173,https://www.tayara.tn//listings/voitures-9/de558a31-abd2-4e4e-beef-23487be89d49/mercedes-200-avendre,300000.0,2001.0,Mercedes-Benz,210,Essence,11.0,Gris,Avec kilométrage,Autres,Manuelle,1.9, karahba ndhifa leli y 7eb yeksib 26305408,24000.0
1174,https://www.tayara.tn//listings/voitures-9/1d8249dd-318f-43ff-a888-df30d53ccec3/jeep-regenade-2018-toute-option,69000.0,2018.0,Jeep,Cherokee,Essence,6.0,Noir,Avec kilométrage,Compacte,Manuelle,1.6," A vendre JEEP REGENADE de 2018 roulé 69000km, moteur 1.6 essence 6cv .premiere main. Toute options sauf cuir. Boite manuelle.",82000.0
1175,https://www.tayara.tn//listings/voitures-9/a8fd436c-b727-41b9-9222-d17878e11ad3/peugeot-partner-origin,160000.0,2013.0,Peugeot,Partner,Diesel,7.0,Gris,Nouveau,Utilitaire,Manuelle,1.9," Particulier Vend  Partner 1ére Main 22/05/2013 Climatiseur Direction assistée  160 000Km Prix fixe Mots clés: utilitaire , peugeot, partner, partneer, berlingo, citroen, caddy,cady, commercial,isuzu, Clio,",22000.0
1176,https://www.tayara.tn//listings/voitures-9/90788653-b05f-47eb-af50-0be26952a534/passat-b8-tres-propre-,170000.0,2014.0,Volkswagen,Passat,Diesel,6.0,Noir,Avec kilométrage,Berline,Automatique,1.6, Passat b8 model 2014 diesel full option sauf cuir importe min almania serie tal3a  voiture tres propre 0 depense  veuiller appeler le num : 50434473,55000.0
1177,https://www.tayara.tn//listings/voitures-9/c2079a37-af30-423f-92a7-aaf90b9d16c2/fiat-grandi,215000.0,2013.0,Fiat,Punto,Essence,4.0,Blanc,Avec kilométrage,Berline,Manuelle,1.2, je vends ma tres propre voiture fiat grandi punto essence en parfait état. voiture en état d'origine.,19500.0
1178,https://www.tayara.tn//listings/voitures-9/bcd9a648-ebd6-4257-bf9b-5929bd1c61c4/golf-7-highline-toit-ouvrant-boîtes-6-feux-led-,130000.0,2013.0,Volkswagen,Golf 7,Essence,5.0,Blanc,Avec kilométrage,Compacte,Manuelle,1.2," Importée Golf 7 Highline tsi Bluemotion technology Édition 5 chevaux (110PS) FEUX LED arrière original *) toit ouvrant panoramique *) boite 6 vitesses *) Ecran tactile GPS NAVIGATION et ordinateur de bord *) Radar de recul 360° (av, ar, ga, et dr ) *) Parc syst Park assit Park pilot ( elle peut garer toute seule ) *) climatisation auto et bizone *) Détecteur de pluie et de nuit *) Capteur de pression des pneus *) Jantes alu 17 Madrid *) Système START & stop (redémarrage automatique) *) Position mémorisable des rétroviseurs électriques et rabattables *) limiteur de vitesse et régulateur vitesse *) Sièges chauffants *) Capteur de fatigue *) Lave-far *) Accoudoir central av et ar *) Antibrouillards av et ar *) Frein main auto *) 04 vitres électriques * Vitre arrière teinté *) Feux de jour Led *) Feux directionnel Led *) Volant réglable et multifonction *) Fermeture centralisée *) Système abs et esp",55000.0
1179,https://www.tayara.tn//listings/voitures-9/f3cf6862-1b20-44f4-b992-9fcb89fc3ef3/peugeot-partner,220000.0,2004.0,Peugeot,Partner,Diesel,7.0,Blanc,Avec kilométrage,Utilitaire,Manuelle,1.6, en tres bonne etat,14500.0
1180,https://www.tayara.tn//listings/voitures-9/46222a78-011c-4001-8f30-33ca9875bb8e/audi-a4-b5-1-6-telephone-50159591,400000.0,1998.0,Audi,A4,Essence,7.0,Gris,Avec kilométrage,Compacte,Manuelle,3.0, Klim yekdem viter ilrktrik abs  aourakha kamla Isons estehlak tayara lelisons matakelch jemla darba mafiha souno tayara ontu bruyar egzilon,19800.0
1181,https://www.tayara.tn//listings/voitures-9/23f5a7fa-ea48-444e-825f-18158bf68e83/polo6,280000.0,2008.0,Volkswagen,Polo,Essence,4.0,Bleu,Avec kilométrage,Compacte,Manuelle,3.0, a vendre polo 6 basic en très bon état  pour contacter tel : 51 100 325 ,16500.0
1182,https://www.tayara.tn//listings/voitures-9/d2b1ae2c-2c23-4667-9e0c-ed33bfd745f1/c4-coupé-deux-portes-gamme-sport-importé-de-la-france,237000.0,2007.0,Citroen,C4,Diesel,7.0,Noir,Avec kilométrage,Berline,Manuelle,1.6, Tout option :  Antérieure cuir Toit couvert  Bas couvert mouquette protégé et neuf Spacieuse Ordinateur de bord Régulateur et limiteur de vitesse Commande de volant Rétroviseurs réglable Vitres électriques Jantes alu Anti brouillard avant et arrière Chrome Moteur robuste d'origine jamais touché  Num 26997842,23000.0
1183,https://www.tayara.tn//listings/voitures-9/0127b7f2-bc3a-436c-965a-9850d193d009/citroën-berlingo-1-9d-a-vendre,268000.0,2009.0,Citroen,Berlingo,Diesel,7.0,Blanc,Avec kilométrage,Utilitaire,Manuelle,1.9," A vendre Citroën Berlingo I 1.9D année 2009 Type du moteur: 4 cylindres en ligne Energie: Diesel Disposition: Transversal avant Alimentation: Injection indirecte Fermeture centrale à distance Climatisé  Voiture en excellente état tôle et moteur Kilométrage: 268000 Disponible à Tunis, Cité Ettahrir Pour plus d'information veuillez contacter: 95 038 752",18000.0
1184,https://www.tayara.tn//listings/voitures-9/bf35acc8-241e-403a-a921-5ea61e686d2b/stafette-iveco-tel-:-99457186,218000.0,2015.0,Iveco,Daily,Diesel,8.0,Blanc,Avec kilométrage,Utilitaire,Manuelle,2.2, a vendre stafette Iveco modelé 2015 très bonne état . Kilometrage : 218000 km . Por : 99457186,58000.0
1185,https://www.tayara.tn//listings/voitures-9/c0071d3c-61f6-4355-b46e-e83f6f4ba609/belle-volvo-740,174000.0,1999.0,Volvo,S40,Essence,9.0,Gris,Avec kilométrage,Berline,Manuelle,1.9, كرهبة مريقلة مكيفة غلق مركزي مقود هيدروليك دهن الدار  مفيهاش مصروف بنزين 9خيول بها ستالصيون غاز بحيث كلها أصلية صالة كوير للحب يكسب ايخدم على نفسه هذا العرض للجادين  الخزان سعته100لتر أصلي 94277797 أو 28026198 ملاحظة ٠ امكانية البدل ممكن بسيارة غازوال,7000.0
1186,https://www.tayara.tn//listings/voitures-9/07ae9c3e-8135-4402-9f42-516dbaa2eebc/a-vendre-gsm-55-300-713,169000.0,2011.0,Renault,Symbol,Essence,5.0,Gris,Avec kilométrage,Berline,Manuelle,>4.0, tres belle symbol GRIS GSM 55 300 713,21600.0
1187,https://www.tayara.tn//listings/voitures-9/edcb51a0-9249-4a34-a9f8-ef1b1c7a6507/a-vendre,205000.0,2006.0,BMW,Serie 1,Essence,7.0,Gris,Avec kilométrage,Berline,Manuelle,2.0, voiture,25000.0
1188,https://www.tayara.tn//listings/voitures-9/b4a0e7b2-2ecf-4ec6-8861-d6202374912a/vente-voiture-,4580.0,2015.0,Kia,Rio,Essence,5.0,Blanc,Avec kilométrage,Autres,Manuelle,1.2, KIA RIO La première mise en circulation : 31/07/2015 Energie : Essence ,30000.0
1189,https://www.tayara.tn//listings/voitures-9/ecc2f96c-2ecc-46aa-b58f-1cf53012ae95/volkswagen-caddy-maxi-2-l-tdi,220000.0,2014.0,Volkswagen,Caddy,Diesel,7.0,Gris,Nouveau,Utilitaire,Manuelle,2.0, VOLKSWAGEN CADDY MAXI 2 L TDI ➤ Première main  ➤ Annee 10/ 2014  ➤ 220.000 km  ➤ Climatronic  ➤ Poste cd  ➤ Viltres électriques  ➤ Porte latéraux  ➤ prix 28.500 Tel : 56.23.77.37,28500.0
1190,https://www.tayara.tn//listings/voitures-9/30417796-649b-476d-877b-91cc67033ee7/a-vendre-voiture-neuf-great-wall-m4,5800.0,2018.0,Autres,Autres,Essence,6.0,Rouge,Nouveau,Autres,Manuelle,1.6," Great wall M4 Année fin 2018 essence 6cv ABS, airbags frontaux, alarme antivol, assistance au freinage,auto radio commande au volant,connectivité :USB,bluetooth, écran tactile, caméra de recule, ordinateur de bord,radar de stationnement...... Prix 46500 Md",46000.0
1191,https://www.tayara.tn//listings/voitures-9/8bfa3680-3a54-4b2a-ae42-379ea493e7df/a-vendre-106-10500dt,280000.0,1998.0,Peugeot,106,Essence,4.0,Blanc,Nouveau,Compacte,Manuelle,<1.0, a vendre 106 nthifa barcha mta3 ksiba  anne.1998 km.280 disponible a megrine tel.58454995      29759961,10500.0
1192,https://www.tayara.tn//listings/voitures-9/4a754348-a838-476c-a29a-9a96fd3c468e/207-hdi-97629256,222000.0,2006.0,Peugeot,207,Diesel,4.0,Noir,Avec kilométrage,Berline,Manuelle,1.4, TT OPTION  IMPORTE,23300.0
1193,https://www.tayara.tn//listings/voitures-9/f38453c8-8a24-404e-9078-a395b532374f/polo-7,186000.0,2013.0,Volkswagen,Polo,Essence,5.0,Gris,Avec kilométrage,Compacte,Manuelle,1.4, polo 7 a vendre avec un prix négociable  pour plus d'information appelez: 54.840.580,33000.0
1194,https://www.tayara.tn//listings/voitures-9/e33fa426-3518-42e3-837f-2eca2b967cd0/fiat-grandi-punto-easy,90000.0,2017.0,Fiat,Grande Punto,Essence,4.0,Blanc,Avec kilométrage,Berline,Manuelle,1.2, bon état  2017 tel 92939851,30000.0
1195,https://www.tayara.tn//listings/voitures-9/10a93fe7-d880-4167-bfd3-75a16b283922/peugeot-bipper-commercial,178000.0,2013.0,Peugeot,Bipper,Diesel,6.0,Gris,Avec kilométrage,Utilitaire,Manuelle,1.4, Options: Abs Rétroviseur électrique  Vitres électrique  Cage du protection du pilote  Poste original mp3,24000.0
1196,https://www.tayara.tn//listings/voitures-9/dd5f027a-7c2d-4ffe-ada3-f84ad8c5a819/une-jolie-c5,300000.0,2009.0,Citroen,C5,Diesel,6.0,Noir,Avec kilométrage,Berline,Manuelle,1.6, Jolie C5 1.6L HDI en excellent etat et tres bien entretenue .. Tout options .. GPS/ Tel integré.. commande vocale..ABS USB .. jantes allu 18 pouces .. ordinateur de bord .. Diesel .. Annee 2009.. prix 26500 negociable . Tel: 93670460,26500.0
1197,https://www.tayara.tn//listings/voitures-9/897b4420-ff36-4f5a-9839-15aa82c521f8/dame-vend-106-propre-,350000.0,1997.0,Peugeot,106,Essence,4.0,Rouge,Avec kilométrage,Compacte,Manuelle,>4.0, Moteur récemment changé Sièges pilotes + 4 reposes têtes Intérieur très propre  Prix ferme Numéro téléphone : 29278827,12500.0
1198,https://www.tayara.tn//listings/voitures-9/a0d6b508-2322-455c-8fb3-8e491542a71b/mercedes-e220,196000.0,2003.0,Mercedes-Benz,220,Diesel,9.0,Gris,Avec kilométrage,Berline,Automatique,2.2, mercedes e220 full option toit ouvrant et panoramique clim bizone telephone .................avant garde.25255173,29000.0
1199,https://www.tayara.tn//listings/voitures-9/a94936e3-81c4-4ee9-8940-620774066579/polo-7-toutes-options-etat-neuf-tel-99200476,148000.0,2010.0,Volkswagen,Polo,Essence,4.0,Gris,Avec kilométrage,Compacte,Manuelle,1.2, POLO 7 TOUTES OPTIONS ETAT NEUF TEL99200476,24500.0
